-2.449501553278588817e-01,4.009307565777572857e-02,-1.292862054963915888e-02,9.686200583612962767e-01,7.799594879493896293e-01,8.955764310780810478e-01,7.521781785112291452e-01,-2.804109385771095808e-01,2.547032426510825731e-01,1.149379703857162649e-01,7.114286271487133551e-01,-3.407529195856424109e-01,-1.158669236890930432e-01,-3.557884185806202137e-01,2.515559476223095392e-01,4.372390528664482634e-02,6.355720491566827501e-01,-3.432675501102422366e-01,-2.118148133178890669e-01,1.089796465723239516e-01,-2.093041570606554991e-01,4.679998546036149287e-01,-2.162869315103984058e-01,2.559158572314902402e-01,4.807391256953069125e-01,1.102599140877888129e+00,5.254780105236317445e-02,8.214212264938769437e-02,4.499373451642942751e-02,5.426910393291025508e-02,1.089464269263920038e-01,-7.621239115608925349e-03,6.879511647410182507e-01,8.342904188815471883e-03,1.703258037653585799e-01,2.878829094114024323e-02
-2.434742878488194151e-01,4.655751033292344215e-02,-1.176121993324977071e-02,9.687178862258049028e-01,7.771462781224586225e-01,8.960705654288374511e-01,7.513083540368903357e-01,-2.645189847950398798e-01,2.582342177305966269e-01,1.106595927351858577e-01,7.168764140521616257e-01,-3.488457116415060733e-01,-1.209413932759559607e-01,-3.396720393786048509e-01,2.572045977457826926e-01,4.375813932552767571e-02,6.399662980266076495e-01,-3.451382354961340382e-01,-2.153019837565492700e-01,1.144587555134560508e-01,-2.164329544818620887e-01,4.679998313875242677e-01,-2.128902406797589519e-01,2.595876062614302926e-01,4.976213143791820004e-01,1.108368168260119191e+00,5.299451515105937927e-02,7.470843388389022954e-02,4.499256446561067380e-02,6.045798749287752821e-02,1.152581934825695070e-01,-3.394156557605903460e-03,6.959213989187522653e-01,8.729018832670212141e-03,1.717633416396990853e-01,2.955748108687437925e-02
-2.416740269329172575e-01,5.322961265761039229e-02,-1.042081278800554602e-02,9.688403788566957164e-01,7.749879645667113737e-01,8.955424412199300965e-01,7.501387499735409081e-01,-2.491794820891546913e-01,2.602651780674026805e-01,1.078106449810450340e-01,7.255683967841554116e-01,-3.591931761073608453e-01,-1.240734138062724173e-01,-3.245135019535441145e-01,2.601941781570482615e-01,4.305929989224589749e-02,6.473992766158750412e-01,-3.471422478598584771e-01,-2.099386288913463461e-01,1.193041588860923874e-01,-2.156096007632708755e-01,4.679999458864921857e-01,-2.095684062795074298e-01,2.586134442324104499e-01,5.128546864085252732e-01,1.114337657236743162e+00,5.339409504132670847e-02,6.904603151706782682e-02,4.499747330630313874e-02,6.442377913692284852e-02,1.181329845214022650e-01,-2.698863681369769330e-03,7.049606508340315880e-01,8.856047138625804116e-03,1.732254638854510698e-01,2.982425062724147063e-02
-2.418819941378560490e-01,5.846725739704305286e-02,-1.000095792071515818e-02,9.684909197122243407e-01,7.728415421054751766e-01,8.952865133751279902e-01,7.506287838401377588e-01,-2.331611670862522023e-01,2.614573629988503067e-01,1.045995188767057799e-01,7.208275726382672444e-01,-3.605194980080515532e-01,-1.262849363566240779e-01,-3.070473586554475776e-01,2.638853079753625264e-01,4.358979639133959277e-02,6.432562419271116161e-01,-3.533973014832624271e-01,-2.153785675299006164e-01,1.230899460832224762e-01,-2.172282072890494575e-01,4.679999447041497951e-01,-2.067285744595884212e-01,2.587861376444092754e-01,5.286811992784777869e-01,1.118553511560347324e+00,5.385554987118647274e-02,6.427563162073475500e-02,4.499743892665138828e-02,6.895544164543319920e-02,1.200173680935479464e-01,-2.397916598634978493e-04,7.093966069025257060e-01,9.088753919743479057e-03,1.737480164430934004e-01,3.026895378595771680e-02
-2.399610785098834909e-01,6.152988330027903824e-02,-8.864981171412107674e-03,9.687900527824685470e-01,7.727943314984252465e-01,8.939969228714741423e-01,7.512440465743857043e-01,-2.208230747093002100e-01,2.577570957913210559e-01,1.040355772765458736e-01,7.143775760531509977e-01,-3.601805983096311725e-01,-1.255950459303308842e-01,-2.966027097758953124e-01,2.632307192733331358e-01,4.658138951329051508e-02,6.402530084027239221e-01,-3.542481684896106042e-01,-2.196368754083297403e-01,1.257604880809233550e-01,-2.124705380341732341e-01,4.679999431756569073e-01,-2.049040022971041763e-01,2.535645924767366832e-01,5.431432144627162950e-01,1.122680608611841713e+00,5.429488516268082821e-02,6.062565677248631796e-02,4.499721096671486370e-02,6.994128430094123661e-02,1.175220434470601316e-01,-9.094984285459937340e-04,7.128245898931385716e-01,9.069052441064040515e-03,1.740910921737484351e-01,3.019700295685950886e-02
-2.391676026560890511e-01,6.448493471758212636e-02,-7.888078285689452754e-03,9.688025233530139779e-01,7.719557049926348835e-01,8.936677950271919579e-01,7.513465205728384610e-01,-2.115406868384427097e-01,2.563149157964391689e-01,1.029776685856107765e-01,7.120159249586098804e-01,-3.610320750896826025e-01,-1.260982930399910107e-01,-2.877124748393179443e-01,2.640717301868675260e-01,4.837641760582330613e-02,6.401380847929646345e-01,-3.557818727682808269e-01,-2.224105074265623205e-01,1.286522459757436510e-01,-2.124760595874191083e-01,4.679998087591754619e-01,-2.048734340733448234e-01,2.511931529696208032e-01,5.585771366914054070e-01,1.127021640071668607e+00,5.505521153008194335e-02,5.855980970904287042e-02,4.499029820455276857e-02,7.139490060230917201e-02,1.177792120624134437e-01,-7.263323086233574449e-04,7.164423999670042065e-01,9.120837421961413422e-03,1.745835720902260135e-01,3.027417928529707244e-02
-2.388051712460970977e-01,6.743259990895321410e-02,-7.632592402643637725e-03,9.686932838565860404e-01,7.704472040501241237e-01,8.943728440948978120e-01,7.508400127768065646e-01,-2.059212208700099411e-01,2.586512241226571196e-01,1.002295329041417576e-01,7.151679504124667242e-01,-3.640344233773641913e-01,-1.285859611254912271e-01,-2.806149353638274224e-01,2.677178236384354371e-01,4.749060807933670053e-02,6.421307665206503756e-01,-3.584107522048441963e-01,-2.245360642539013796e-01,1.317151047247374085e-01,-2.174069585886451161e-01,4.679998092102750085e-01,-2.042062370401309668e-01,2.527815369738995455e-01,5.751999567679563219e-01,1.128349561373931165e+00,5.607906851484589783e-02,5.735172892014007984e-02,4.499022836002123521e-02,7.337254654805146215e-02,1.215395271660375393e-01,1.923260547108146968e-03,7.202937350724906151e-01,9.369659092912305254e-03,1.751949105055017886e-01,3.077557290674868065e-02
-2.381113077855305515e-01,7.160585960451562593e-02,-7.048518614768939025e-03,9.685690085689816486e-01,7.687639154267181807e-01,8.947044238487686929e-01,7.497010743987626569e-01,-1.988793671549012043e-01,2.608870196574625266e-01,9.659454041718153194e-02,7.234026002270783628e-01,-3.710917489653426382e-01,-1.313207025341850409e-01,-2.724463811407227820e-01,2.704262417367304105e-01,4.501270569676733835e-02,6.487867780287324138e-01,-3.620478351500630576e-01,-2.172955220413769484e-01,1.342819567689993998e-01,-2.179594784419827957e-01,4.679998581498997501e-01,-2.051317886491062781e-01,2.516339608617432222e-01,5.895320849055635248e-01,1.129942440165851991e+00,5.715313129445688534e-02,5.702111196861655434e-02,4.499217797216410047e-02,7.584665807505126811e-02,1.245704996038439483e-01,2.486716611402610758e-03,7.260839115937967048e-01,9.464406136703093150e-03,1.761454086802192176e-01,3.098201160950084243e-02
-2.382286641991777087e-01,7.262489476710380643e-02,-6.698592083519958919e-03,9.684667557939410365e-01,7.683228785436779784e-01,8.949807799513237461e-01,7.505298451041505503e-01,-1.932773959829737764e-01,2.582001528863716588e-01,9.225626558997966631e-02,7.146756101294570174e-01,-3.666614238392665315e-01,-1.320929304952449534e-01,-2.666707632036278142e-01,2.714169849742007479e-01,4.687130862002206189e-02,6.437517163337219683e-01,-3.657796946237070745e-01,-2.209675662024562781e-01,1.363892185478305374e-01,-2.205926606751147934e-01,4.679999225819880260e-01,-2.051846901443023508e-01,2.518365577086615348e-01,6.038236908994464303e-01,1.129320250804310088e+00,5.798364240298991418e-02,5.495363295482057903e-02,4.499554627322119998e-02,7.706477189758507984e-02,1.249723773089341516e-01,4.283079951929033395e-03,7.267825350903008852e-01,9.616990853954874435e-03,1.760221640230898721e-01,3.128106326267270781e-02
-2.372181629982194617e-01,7.286904781053302194e-02,-5.219516385902647944e-03,9.687055288701690303e-01,7.682288550821027018e-01,8.961720108344238822e-01,7.504347245935005795e-01,-1.912793581489403427e-01,2.540400408115453534e-01,8.700426214570418371e-02,7.106995173949596234e-01,-3.641225029514916778e-01,-1.341469139710859682e-01,-2.669261905225724374e-01,2.708483736416145704e-01,4.742451151563564782e-02,6.455710070879452367e-01,-3.650053288831422438e-01,-2.239275441903985642e-01,1.395228541624028984e-01,-2.209755085620628001e-01,4.679998977431221174e-01,-2.052843675710258053e-01,2.526593173359273359e-01,6.163915126270642642e-01,1.129946256689691397e+00,5.858550693074973670e-02,5.327722743233254121e-02,4.499375111098027208e-02,7.632442999111523074e-02,1.266429236821687010e-01,4.082319804739479967e-03,7.273276793051182132e-01,9.592941324780441051e-03,1.759402589223181546e-01,3.121147378456601978e-02
